block_id	namespace	functional_categories	sources
railways:tuff_brass_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:tuff_copper_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:tuff_iron_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:tuff_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:tuff_locometal_vent	railways	power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:turquoise_brass_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:turquoise_copper_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:turquoise_iron_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:turquoise_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:turquoise_locometal_vent	railways	power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:vermilion_brass_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:vermilion_copper_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:vermilion_iron_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:vermilion_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:vermilion_locometal_vent	railways	power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:white_brass_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:white_copper_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:white_iron_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:white_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:white_locometal_vent	railways	power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:yellow_brass_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:yellow_copper_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:yellow_iron_wrapped_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:yellow_locometal_boiler	railways	processing_machines,power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
railways:yellow_locometal_vent	railways	power_energy_fluids	Steam_Rails-1.7.2+forge-mc1.20.1.jar
realisticores:deepslate_kimberlite_pipe	realisticores	power_energy_fluids	realisticores-0.1.0.jar
realisticores:deepslate_soul_bearing_black_shale_soulstone_vein	realisticores	magic_ritual	realisticores-0.1.0.jar
realisticores:kimberlite_pipe	realisticores	power_energy_fluids	realisticores-0.1.0.jar
realisticores:soul_bearing_black_shale_soulstone_vein	realisticores	magic_ritual	realisticores-0.1.0.jar
relics:researching_table	relics	crafting_workstations	relics-1.20.1-0.8.0.13.jar
reliquary:alkahestry_altar	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:apothecary_cauldron	reliquary	processing_machines	reliquary-1.20.1-2.0.56.1418.jar
reliquary:apothecary_mortar	reliquary	processing_machines	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/black_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/blue_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/brown_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/cyan_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/gray_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/green_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/light_blue_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/light_gray_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/lime_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/magenta_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/orange_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/black_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/blue_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/brown_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/cyan_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/gray_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/green_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/light_blue_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/light_gray_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/lime_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/magenta_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/orange_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/pink_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/purple_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/red_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/white_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/passive/yellow_passive_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/pink_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/purple_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/red_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/white_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
reliquary:pedestals/yellow_pedestal	reliquary	magic_ritual	reliquary-1.20.1-2.0.56.1418.jar
rsgauges:elevator_button	rsgauges	processing_machines	rsgauges-1.2.22.jar
rsgauges:industrial_alarm_lamp	rsgauges	create_kinetics_and_logistics	rsgauges-1.2.22.jar
rsgauges:industrial_alarm_siren	rsgauges	create_kinetics_and_logistics	rsgauges-1.2.22.jar
rsgauges:oldfancy_bistableswitch1	rsgauges	crafting_workstations,processing_machines,create_kinetics_and_logistics	rsgauges-1.2.22.jar
rsgauges:oldfancy_bistableswitch2	rsgauges	crafting_workstations,processing_machines,create_kinetics_and_logistics	rsgauges-1.2.22.jar
rsgauges:oldfancy_button	rsgauges	processing_machines,create_kinetics_and_logistics	rsgauges-1.2.22.jar
rsgauges:oldfancy_small_button	rsgauges	processing_machines,create_kinetics_and_logistics	rsgauges-1.2.22.jar
rsgauges:oldfancy_spring_reset_chain	rsgauges	processing_machines,create_kinetics_and_logistics	rsgauges-1.2.22.jar
rsgauges:valve_wheel_switch	rsgauges	power_energy_fluids	rsgauges-1.2.22.jar
rusticdelight:bell_pepper_green_crate	rusticdelight	storage_item_io	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:bell_pepper_red_crate	rusticdelight	storage_item_io	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:bell_pepper_yellow_crate	rusticdelight	storage_item_io	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:cotton_boll_crate	rusticdelight	storage_item_io	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:potted_wild_bell_peppers	rusticdelight	processing_machines	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:potted_wild_coffee	rusticdelight	processing_machines	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:potted_wild_cotton	rusticdelight	processing_machines	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:pumpkin_pancakes	rusticdelight	power_energy_fluids	rusticdelight-forge-1.20.1-1.6.0.jar
rusticdelight:vegetable_pancakes	rusticdelight	crafting_workstations	rusticdelight-forge-1.20.1-1.6.0.jar
savage_and_ravage:chiseled_gloomy_tiles	savage_and_ravage	crafting_workstations,processing_machines	savage_and_ravage-1.20.1-6.0.1.jar
savage_and_ravage:gloomy_tile_slab	savage_and_ravage	crafting_workstations,processing_machines	savage_and_ravage-1.20.1-6.0.1.jar
savage_and_ravage:gloomy_tile_stairs	savage_and_ravage	crafting_workstations,processing_machines	savage_and_ravage-1.20.1-6.0.1.jar
savage_and_ravage:gloomy_tile_wall	savage_and_ravage	crafting_workstations,processing_machines	savage_and_ravage-1.20.1-6.0.1.jar
savage_and_ravage:gloomy_tiles	savage_and_ravage	crafting_workstations,processing_machines	savage_and_ravage-1.20.1-6.0.1.jar
savage_and_ravage:potted_creeper_spores	savage_and_ravage	processing_machines	savage_and_ravage-1.20.1-6.0.1.jar
savage_and_ravage:runed_gloomy_tiles	savage_and_ravage	crafting_workstations,processing_machines,magic_ritual	savage_and_ravage-1.20.1-6.0.1.jar
sophisticatedstorage:barrel	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:chest	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:controller	sophisticatedstorage	processing_machines,computers_networks	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:copper_barrel	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:copper_chest	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:decoration_table	sophisticatedstorage	crafting_workstations	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:diamond_barrel	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:diamond_chest	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:gold_barrel	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:gold_chest	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:iron_barrel	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:iron_chest	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_barrel_1	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_barrel_2	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_barrel_3	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_barrel_4	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_copper_barrel_1	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_copper_barrel_2	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_copper_barrel_3	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_copper_barrel_4	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_diamond_barrel_1	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_diamond_barrel_2	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_diamond_barrel_3	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_diamond_barrel_4	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_gold_barrel_1	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_gold_barrel_2	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_gold_barrel_3	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_gold_barrel_4	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_iron_barrel_1	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_iron_barrel_2	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_iron_barrel_3	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_iron_barrel_4	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_netherite_barrel_1	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_netherite_barrel_2	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_netherite_barrel_3	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:limited_netherite_barrel_4	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:netherite_barrel	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
sophisticatedstorage:netherite_chest	sophisticatedstorage	storage_item_io	sophisticatedstorage-1.20.1-1.4.39.1666.jar
supplementaries:blaze_rod	supplementaries	power_energy_fluids	supplementaries-1.20-3.1.42-forge.jar
supplementaries:block_generator	supplementaries	power_energy_fluids	supplementaries-1.20-3.1.42-forge.jar
supplementaries:candle_holder_soul	supplementaries	magic_ritual	supplementaries-1.20-3.1.42-forge.jar
supplementaries:cog_block	supplementaries	create_kinetics_and_logistics	supplementaries-1.20-3.1.42-forge.jar
supplementaries:cracked_bell	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:drawers	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:item_shelf	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:jar	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:jar_boat	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:jar_tinted	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:mob_jar	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:moving_slidy_block_source	supplementaries	magic_ritual	supplementaries-1.20-3.1.42-forge.jar
supplementaries:pedestal	supplementaries	magic_ritual	supplementaries-1.20-3.1.42-forge.jar
supplementaries:potted_flax	supplementaries	processing_machines	supplementaries-1.20-3.1.42-forge.jar
supplementaries:prismarine_rod	supplementaries	power_energy_fluids	supplementaries-1.20-3.1.42-forge.jar
supplementaries:rope_soul_chandelier	supplementaries	magic_ritual	supplementaries-1.20-3.1.42-forge.jar
supplementaries:sconce_soul	supplementaries	magic_ritual	supplementaries-1.20-3.1.42-forge.jar
supplementaries:sconce_wall_soul	supplementaries	magic_ritual	supplementaries-1.20-3.1.42-forge.jar
supplementaries:soul_jar	supplementaries	storage_item_io,magic_ritual	supplementaries-1.20-3.1.42-forge.jar
supplementaries:spring_launcher_arm	supplementaries	create_kinetics_and_logistics	supplementaries-1.20-3.1.42-forge.jar
supplementaries:tater_in_a_jar	supplementaries	storage_item_io	supplementaries-1.20-3.1.42-forge.jar
supplementaries:turn_table	supplementaries	crafting_workstations	supplementaries-1.20-3.1.42-forge.jar
swem:bin_grain_acacia	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_birch	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_black	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_blue	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_brown	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_crimson	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_cyan	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_dark_oak	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_gray	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_green	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_jungle	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_light_blue	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_light_gray	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_lime	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_magenta	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_oak	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_orange	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_pink	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_purple	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_red	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_spruce	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_warped	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_white	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bin_grain_yellow	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:bridle_rack	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:cantazarite_anvil	swem	crafting_workstations	swem-1.20.1-1.6.5.jar
swem:grain_feeder_black	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_blue	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_brown	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_cyan	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_gray	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_green	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_light_blue	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_light_gray	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_lime	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_magenta	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_orange	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_pink	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_purple	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_red	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_white	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:grain_feeder_yellow	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_black	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_blue	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_brown	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_cyan	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_gray	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_green	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_light_blue	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_light_gray	swem	storage_item_io	swem-1.20.1-1.6.5.jar
swem:half_barrel_lime	swem	storage_item_io	swem-1.20.1-1.6.5.jar
